,ID,date,Tm,home,won,PG1,SG1,SF1,PF1,C1,PG2,SG2,SF2,PF2,C2,PG3,SG3,SF3,PF3,C3
16803,2022_20220211_UTA,11/02/2022,UTA,1.0,True,Mike Conley,Donovan Mitchell,Royce O'Neale,Bojan Bogdanovic,Hassan Whiteside,Trent Forrest,Jordan Clarkson,,Eric Paschall,Udoka Azubuike,,Jared Butler,,Juancho Hernangomez,
16804,2022_20220212_OKC,12/02/2022,OKC,0.0,False,Tre Mann,Luguentz Dort,Josh Giddey,Darius Bazley,,,Ty Jerome,Kenrich Williams,Isaiah Roby,,,Aaron Wiggins,,Aleksej Pokusevski,
16805,2022_20220212_CHI,12/02/2022,CHI,1.0,True,Coby White,Ayo Dosunmu,Troy Brown Jr.,DeMar DeRozan,Nikola Vucevic,,Matt Thomas,Malcolm Hill,Derrick Jones Jr.,Tony Bradley,,,,Tyler Cook,
16806,2022_20220212_MEM,12/02/2022,MEM,0.0,True,Ja Morant,Desmond Bane,Ziaire Williams,Brandon Clarke,Steven Adams,Tyus Jones,John Konchar,,Jaren Jackson Jr.,,,De'Anthony Melton,,Kyle Anderson,
16807,2022_20220212_CHO,12/02/2022,CHO,1.0,False,LaMelo Ball,Terry Rozier,Kelly Oubre Jr.,Miles Bridges,Mason Plumlee,,James Bouknight,,JT Thor,Montrezl Harrell,,,,,P.J. Washington
16808,2022_20220212_LAC,12/02/2022,LAC,0.0,True,,Reggie Jackson,Terance Mann,Marcus Morris,Ivica Zubac,,Amir Coffey,,Nicolas Batum,Isaiah Hartenstein,,Luke Kennard,,Robert Covington,
16809,2022_20220212_DAL,12/02/2022,DAL,1.0,False,Luka Doncic,Jalen Brunson,Reggie Bullock,Dorian Finney-Smith,Dwight Powell,Trey Burke,Josh Green,,Maxi Kleber,,,Frank Ntilikina,,,
16810,2022_20220212_LAL,12/02/2022,LAL,0.0,False,Russell Westbrook,Talen Horton-Tucker,Trevor Ariza,Stanley Johnson,LeBron James,,Avery Bradley,,,Anthony Davis,,Austin Reaves,,,
16811,2022_20220212_GSW,12/02/2022,GSW,1.0,True,Stephen Curry,Klay Thompson,Andrew Wiggins,Otto Porter Jr.,Kevon Looney,,Jordan Poole,Jonathan Kuminga,,Nemanja Bjelica,,Damion Lee,Juan Toscano-Anderson,,
16812,2022_20220212_BRK,12/02/2022,BRK,0.0,False,Kyrie Irving,Patty Mills,Kessler Edwards,Day'Ron Sharpe,Blake Griffin,Jevon Carter,Cam Thomas,Bruce Brown,James Johnson,,David Duke Jr.,,,,
16813,2022_20220212_MIA,12/02/2022,MIA,1.0,True,Kyle Lowry,Duncan Robinson,Jimmy Butler,P.J. Tucker,Bam Adebayo,Gabe Vincent,Tyler Herro,Max Strus,,Dewayne Dedmon,,,,,
16814,2022_20220212_SAS,12/02/2022,SAS,0.0,True,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,Doug McDermott,Jakob Poeltl,Tre Jones,,Devin Vassell,Devontae Cacok,Jock Landale,,,Joshua Primo,,
16815,2022_20220212_NOP,12/02/2022,NOP,1.0,False,CJ McCollum,Garrett Temple,Brandon Ingram,Herbert Jones,Jonas Valanciunas,Devonte' Graham,,Naji Marshall,Gary Clark,Jaxson Hayes,Jose Alvarado,,,,Willy Hernangomez
16816,2022_20220212_CLE,12/02/2022,CLE,0.0,False,Darius Garland,Caris LeVert,Isaac Okoro,Evan Mobley,Jarrett Allen,Brandon Goodwin,,Cedi Osman,Dean Wade,Kevin Love,,,,Lamar Stevens,Ed Davis
16817,2022_20220212_PHI,12/02/2022,PHI,1.0,True,Tyrese Maxey,Matisse Thybulle,Danny Green,Tobias Harris,Joel Embiid,,Shake Milton,,Georges Niang,Paul Reed,,Furkan Korkmaz,,,
16818,2022_20220212_ORL,12/02/2022,ORL,0.0,False,Cole Anthony,Gary Harris,Franz Wagner,Chuma Okeke,Mo Bamba,Jalen Suggs,Terrence Ross,Ignas Brazdeikis,Wendell Carter Jr.,Robin Lopez,,,Admiral Schofield,,
16819,2022_20220212_PHO,12/02/2022,PHO,1.0,True,Chris Paul,Devin Booker,Mikal Bridges,Cameron Johnson,Deandre Ayton,Elfrid Payton,,Torrey Craig,Jae Crowder,JaVale McGee,Aaron Holiday,,,Ish Wainright,Bismack Biyombo
16820,2022_20220212_NYK,12/02/2022,NYK,0.0,False,Kemba Walker,Quentin Grimes,Cam Reddish,Julius Randle,Taj Gibson,Immanuel Quickley,Evan Fournier,,Obi Toppin,Mitchell Robinson,,Alec Burks,,Jericho Sims,
16821,2022_20220212_POR,12/02/2022,POR,1.0,True,,Anfernee Simons,CJ Elleby,Justise Winslow,Jusuf Nurkic,,Josh Hart,Greg Brown III,,,,Ben McLemore,Trendon Watford,,
16822,2022_20220212_DEN,12/02/2022,DEN,0.0,True,Facundo Campazzo,Will Barton,,Aaron Gordon,Nikola Jokic,,Bones Hyland,,Jeff Green,DeMarcus Cousins,,Austin Rivers,,JaMychal Green,
16823,2022_20220212_TOR,12/02/2022,TOR,1.0,False,Fred VanVleet,Gary Trent Jr.,OG Anunoby,Pascal Siakam,Khem Birch,Dalano Banton,,Chris Boucher,Scottie Barnes,Precious Achiuwa,,,,,
16824,2022_20220212_SAC,12/02/2022,SAC,0.0,True,De'Aaron Fox,Justin Holiday,Maurice Harkless,Domantas Sabonis,Chimezie Metu,Davion Mitchell,Donte DiVincenzo,,Harrison Barnes,Richaun Holmes,,,,,
16825,2022_20220212_WAS,12/02/2022,WAS,1.0,False,Raul Neto,Kentavious Caldwell-Pope,Corey Kispert,Kyle Kuzma,Thomas Bryant,Ish Smith,,Deni Avdija,Rui Hachimura,Vernon Carey Jr.,,,,Anthony Gill,
16826,2022_20220213_ATL,13/02/2022,ATL,0.0,False,Trae Young,Bogdan Bogdanovic,De'Andre Hunter,Danilo Gallinari,Clint Capela,Lou Williams,Delon Wright,Kevin Huerter,,Onyeka Okongwu,Sharife Cooper,,,,
16827,2022_20220213_BOS,13/02/2022,BOS,1.0,True,Marcus Smart,Derrick White,Jayson Tatum,Grant Williams,Robert Williams,Payton Pritchard,,Jaylen Brown,,Al Horford,,,,,
16828,2022_20220213_MIN,13/02/2022,MIN,0.0,True,D'Angelo Russell,Anthony Edwards,,Jaden McDaniels,Naz Reid,Patrick Beverley,Malik Beasley,,Jarred Vanderbilt,Karl-Anthony Towns,Jordan McLaughlin,,,,
16829,2022_20220213_IND,13/02/2022,IND,1.0,False,Tyrese Haliburton,Buddy Hield,Oshae Brissett,Jalen Smith,Goga Bitadze,Lance Stephenson,Chris Duarte,,Tristan Thompson,,Duane Washington Jr.,,,Terry Taylor,
16830,2022_20220214_SAC,14/02/2022,SAC,0.0,False,De'Aaron Fox,Justin Holiday,Maurice Harkless,Harrison Barnes,Richaun Holmes,Davion Mitchell,Donte DiVincenzo,Josh Jackson,Domantas Sabonis,Chimezie Metu,,,,Trey Lyles,
16831,2022_20220214_BRK,14/02/2022,BRK,1.0,True,Jevon Carter,Seth Curry,Bruce Brown,James Johnson,Andre Drummond,David Duke Jr.,Patty Mills,Kessler Edwards,Day'Ron Sharpe,LaMarcus Aldridge,,Cam Thomas,,,Blake Griffin
16832,2022_20220214_SAS,14/02/2022,SAS,0.0,False,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,Doug McDermott,Jakob Poeltl,Tre Jones,,Devin Vassell,,Zach Collins,,,Joshua Primo,,
16833,2022_20220214_CHI,14/02/2022,CHI,1.0,True,Coby White,Ayo Dosunmu,Javonte Green,DeMar DeRozan,Nikola Vucevic,,Matt Thomas,Troy Brown Jr.,Derrick Jones Jr.,Tony Bradley,,,,,
16834,2022_20220214_ORL,14/02/2022,ORL,0.0,False,Jalen Suggs,Gary Harris,Franz Wagner,Wendell Carter Jr.,Mo Bamba,Cole Anthony,Terrence Ross,Admiral Schofield,Chuma Okeke,Robin Lopez,,,,,
16835,2022_20220214_DEN,14/02/2022,DEN,1.0,True,Facundo Campazzo,Will Barton,,Aaron Gordon,Nikola Jokic,,Bones Hyland,,Jeff Green,DeMarcus Cousins,,Bryn Forbes,,JaMychal Green,
16836,2022_20220214_GSW,14/02/2022,GSW,0.0,False,Stephen Curry,Klay Thompson,Jonathan Kuminga,Otto Porter Jr.,Kevon Looney,,Jordan Poole,Andrew Wiggins,,Nemanja Bjelica,,Damion Lee,Juan Toscano-Anderson,,
16837,2022_20220214_LAC,14/02/2022,LAC,1.0,True,,Reggie Jackson,Terance Mann,Nicolas Batum,Ivica Zubac,,Amir Coffey,Rodney Hood,Marcus Morris,Isaiah Hartenstein,,Brandon Boston Jr.,,Robert Covington,
16838,2022_20220214_POR,14/02/2022,POR,0.0,True,,Josh Hart,CJ Elleby,Justise Winslow,Jusuf Nurkic,,Anfernee Simons,Trendon Watford,,,,Ben McLemore,Greg Brown III,,
16839,2022_20220214_MIL,14/02/2022,MIL,1.0,False,Jrue Holiday,Grayson Allen,Khris Middleton,Sandro Mamukelashvili,Bobby Portis,Lindell Wigginton,Wesley Matthews,Jordan Nwora,,Serge Ibaka,,,Thanasis Antetokounmpo,,Greg Monroe
16840,2022_20220214_TOR,14/02/2022,TOR,0.0,False,Fred VanVleet,Gary Trent Jr.,OG Anunoby,Pascal Siakam,Khem Birch,Dalano Banton,,Chris Boucher,Scottie Barnes,Precious Achiuwa,Malachi Flynn,,Yuta Watanabe,Thaddeus Young,
16841,2022_20220214_NOP,14/02/2022,NOP,1.0,True,CJ McCollum,Garrett Temple,Brandon Ingram,Herbert Jones,Jonas Valanciunas,Devonte' Graham,Tony Snell,Naji Marshall,Gary Clark,Jaxson Hayes,Jose Alvarado,,Trey Murphy III,,Willy Hernangomez
16842,2022_20220214_OKC,14/02/2022,OKC,0.0,True,Tre Mann,Aaron Wiggins,Josh Giddey,Darius Bazley,Derrick Favors,Theo Maledon,Ty Jerome,Kenrich Williams,Isaiah Roby,,,Vit Krejci,,Aleksej Pokusevski,
16843,2022_20220214_NYK,14/02/2022,NYK,1.0,False,Kemba Walker,Evan Fournier,Cam Reddish,Julius Randle,Mitchell Robinson,Immanuel Quickley,Quentin Grimes,,Obi Toppin,Taj Gibson,,Alec Burks,,,
16844,2022_20220214_HOU,14/02/2022,HOU,0.0,False,Kevin Porter Jr.,Eric Gordon,KJ Martin,Jae'Sean Tate,Christian Wood,Dennis Schroder,Jalen Green,David Nwaba,,Bruno Fernando,,Garrison Mathews,,,
16845,2022_20220214_UTA,14/02/2022,UTA,1.0,True,Mike Conley,Donovan Mitchell,Royce O'Neale,Bojan Bogdanovic,Rudy Gobert,Trent Forrest,Jordan Clarkson,Danuel House Jr.,Eric Paschall,Hassan Whiteside,,Nickeil Alexander-Walker,,Juancho Hernangomez,Udoka Azubuike
16846,2022_20220214_DET,14/02/2022,DET,0.0,False,Cory Joseph,Cade Cunningham,Saddiq Bey,Jerami Grant,Isaiah Stewart,Killian Hayes,Hamidou Diallo,,Marvin Bagley III,Kelly Olynyk,,Rodney McGruder,,,
16847,2022_20220214_WAS,14/02/2022,WAS,1.0,True,Raul Neto,Kentavious Caldwell-Pope,Corey Kispert,Kyle Kuzma,Thomas Bryant,Ish Smith,,Deni Avdija,Anthony Gill,,,,,Rui Hachimura,
16848,2022_20220215_CLE,15/02/2022,CLE,0.0,False,Darius Garland,Caris LeVert,Isaac Okoro,Evan Mobley,Jarrett Allen,Rajon Rondo,,Cedi Osman,Dean Wade,Kevin Love,,,,,
16849,2022_20220215_ATL,15/02/2022,ATL,1.0,True,Trae Young,Bogdan Bogdanovic,De'Andre Hunter,Danilo Gallinari,Clint Capela,Lou Williams,Delon Wright,Kevin Huerter,,Onyeka Okongwu,,,,,
16850,2022_20220215_DAL,15/02/2022,DAL,0.0,True,Luka Doncic,Jalen Brunson,,Dorian Finney-Smith,Dwight Powell,Spencer Dinwiddie,Josh Green,,Maxi Kleber,,,Sterling Brown,,Davis Bertans,
16851,2022_20220215_MIA,15/02/2022,MIA,1.0,False,Kyle Lowry,Duncan Robinson,Jimmy Butler,P.J. Tucker,Bam Adebayo,Gabe Vincent,,Max Strus,,Omer Yurtseven,,,Haywood Highsmith,,
16852,2022_20220215_IND,15/02/2022,IND,0.0,False,Tyrese Haliburton,Buddy Hield,Oshae Brissett,Terry Taylor,Goga Bitadze,Keifer Sykes,,,Jalen Smith,,Lance Stephenson,,,Tristan Thompson,
16853,2022_20220215_MIL,15/02/2022,MIL,1.0,True,Jrue Holiday,Grayson Allen,Khris Middleton,Giannis Antetokounmpo,Bobby Portis,Lindell Wigginton,,Jordan Nwora,Sandro Mamukelashvili,Serge Ibaka,,,Thanasis Antetokounmpo,,
16854,2022_20220215_CHO,15/02/2022,CHO,0.0,False,LaMelo Ball,Terry Rozier,Kelly Oubre Jr.,Miles Bridges,Mason Plumlee,,,,JT Thor,Montrezl Harrell,,,,,P.J. Washington
16855,2022_20220215_MIN,15/02/2022,MIN,1.0,True,D'Angelo Russell,Anthony Edwards,,Jarred Vanderbilt,Karl-Anthony Towns,Patrick Beverley,Malik Beasley,,Jaden McDaniels,Naz Reid,Jordan McLaughlin,Jaylen Nowell,,Taurean Prince,
16856,2022_20220215_MEM,15/02/2022,MEM,0.0,True,Tyus Jones,Desmond Bane,Ziaire Williams,Jaren Jackson Jr.,Steven Adams,,John Konchar,,Brandon Clarke,,,De'Anthony Melton,,Kyle Anderson,
16857,2022_20220215_NOP,15/02/2022,NOP,1.0,False,CJ McCollum,Garrett Temple,Brandon Ingram,Herbert Jones,Jaxson Hayes,Devonte' Graham,Tony Snell,,Gary Clark,Jonas Valanciunas,Jose Alvarado,,,,Willy Hernangomez
16858,2022_20220215_BOS,15/02/2022,BOS,0.0,True,Payton Pritchard,Derrick White,Jayson Tatum,Grant Williams,Daniel Theis,Marcus Smart,Brodric Thomas,Jaylen Brown,,Al Horford,,,Aaron Nesmith,,Luke Kornet
16859,2022_20220215_PHI,15/02/2022,PHI,1.0,False,Tyrese Maxey,Shake Milton,Danny Green,Tobias Harris,Joel Embiid,,Matisse Thybulle,,Georges Niang,Paul Reed,,Furkan Korkmaz,,,Paul Millsap
16860,2022_20220215_LAC,15/02/2022,LAC,0.0,False,,Reggie Jackson,Terance Mann,Marcus Morris,Ivica Zubac,,Amir Coffey,,Nicolas Batum,Isaiah Hartenstein,,Luke Kennard,,Robert Covington,
16861,2022_20220215_PHO,15/02/2022,PHO,1.0,True,Chris Paul,Devin Booker,Mikal Bridges,Jae Crowder,Deandre Ayton,Elfrid Payton,,Torrey Craig,Cameron Johnson,JaVale McGee,Aaron Holiday,,,,
16862,2022_20220216_DET,16/02/2022,DET,0.0,True,Cory Joseph,Cade Cunningham,Saddiq Bey,Jerami Grant,Isaiah Stewart,Killian Hayes,Hamidou Diallo,,Marvin Bagley III,Kelly Olynyk,,Rodney McGruder,,,
16863,2022_20220216_BOS,16/02/2022,BOS,1.0,False,Payton Pritchard,Derrick White,Jayson Tatum,Grant Williams,Al Horford,,,Jaylen Brown,,Daniel Theis,,,Aaron Nesmith,,
16864,2022_20220216_SAC,16/02/2022,SAC,0.0,False,De'Aaron Fox,Justin Holiday,Maurice Harkless,Domantas Sabonis,Chimezie Metu,,Donte DiVincenzo,,Harrison Barnes,Richaun Holmes,,,,Trey Lyles,
16865,2022_20220216_CHI,16/02/2022,CHI,1.0,True,Coby White,Ayo Dosunmu,Javonte Green,DeMar DeRozan,Nikola Vucevic,,Matt Thomas,Troy Brown Jr.,Derrick Jones Jr.,Tony Bradley,,,,,
16866,2022_20220216_DEN,16/02/2022,DEN,0.0,True,Monte Morris,Bryn Forbes,,Aaron Gordon,Nikola Jokic,,Austin Rivers,,Jeff Green,DeMarcus Cousins,,Will Barton,,JaMychal Green,
16867,2022_20220216_GSW,16/02/2022,GSW,1.0,False,Stephen Curry,Klay Thompson,Andrew Wiggins,Otto Porter Jr.,Kevon Looney,,Gary Payton II,Jonathan Kuminga,,Nemanja Bjelica,,Jordan Poole,,,
16868,2022_20220216_WAS,16/02/2022,WAS,0.0,False,Raul Neto,Kentavious Caldwell-Pope,Deni Avdija,Kyle Kuzma,Thomas Bryant,Ish Smith,,Corey Kispert,Anthony Gill,,Cassius Winston,,,Isaiah Todd,
16869,2022_20220216_IND,16/02/2022,IND,1.0,True,Tyrese Haliburton,Buddy Hield,Oshae Brissett,Terry Taylor,,Lance Stephenson,,,Jalen Smith,,Duane Washington Jr.,,,Tristan Thompson,
16870,2022_20220216_UTA,16/02/2022,UTA,0.0,False,Mike Conley,Donovan Mitchell,Royce O'Neale,Bojan Bogdanovic,Rudy Gobert,Trent Forrest,Jordan Clarkson,Danuel House Jr.,Eric Paschall,Hassan Whiteside,,,,,
16871,2022_20220216_LAL,16/02/2022,LAL,1.0,True,Russell Westbrook,Talen Horton-Tucker,Trevor Ariza,Stanley Johnson,LeBron James,,Malik Monk,Kent Bazemore,,Anthony Davis,,Austin Reaves,,,Dwight Howard
16872,2022_20220216_POR,16/02/2022,POR,0.0,True,,Josh Hart,CJ Elleby,Justise Winslow,Jusuf Nurkic,,Anfernee Simons,Greg Brown III,,,,Ben McLemore,Trendon Watford,,
16873,2022_20220216_MEM,16/02/2022,MEM,1.0,False,Ja Morant,Desmond Bane,Ziaire Williams,Brandon Clarke,Steven Adams,Tyus Jones,De'Anthony Melton,,Jaren Jackson Jr.,,,John Konchar,,Kyle Anderson,
16874,2022_20220216_TOR,16/02/2022,TOR,0.0,True,Dalano Banton,Gary Trent Jr.,OG Anunoby,Pascal Siakam,Precious Achiuwa,Malachi Flynn,,Chris Boucher,Scottie Barnes,Khem Birch,,,,Thaddeus Young,
16875,2022_20220216_MIN,16/02/2022,MIN,1.0,False,D'Angelo Russell,Anthony Edwards,,Jaden McDaniels,Karl-Anthony Towns,Patrick Beverley,Malik Beasley,,Jarred Vanderbilt,Naz Reid,Jordan McLaughlin,Jaylen Nowell,,Taurean Prince,
16876,2022_20220216_BRK,16/02/2022,BRK,0.0,True,Jevon Carter,Patty Mills,Bruce Brown,James Johnson,Andre Drummond,,Seth Curry,Kessler Edwards,,LaMarcus Aldridge,,Cam Thomas,,,Blake Griffin
16877,2022_20220216_NYK,16/02/2022,NYK,1.0,False,Immanuel Quickley,Quentin Grimes,Cam Reddish,Julius Randle,Taj Gibson,Kemba Walker,Evan Fournier,,Obi Toppin,Mitchell Robinson,,Alec Burks,,,
16878,2022_20220216_SAS,16/02/2022,SAS,0.0,True,Dejounte Murray,Lonnie Walker IV,Keldon Johnson,Doug McDermott,Jakob Poeltl,,Josh Richardson,Devin Vassell,,Zach Collins,,,Joshua Primo,,
16879,2022_20220216_OKC,16/02/2022,OKC,1.0,False,Tre Mann,Aaron Wiggins,Josh Giddey,Darius Bazley,Derrick Favors,Theo Maledon,Vit Krejci,,Aleksej Pokusevski,,,Lindy Waters III,,Isaiah Roby,
16880,2022_20220216_ATL,16/02/2022,ATL,0.0,True,Trae Young,Bogdan Bogdanovic,De'Andre Hunter,Danilo Gallinari,Clint Capela,Lou Williams,Delon Wright,Kevin Huerter,Jalen Johnson,Onyeka Okongwu,,Skylar Mays,Kevin Knox,,Gorgui Dieng
16881,2022_20220216_ORL,16/02/2022,ORL,1.0,False,Jalen Suggs,Gary Harris,Franz Wagner,Chuma Okeke,Mo Bamba,Cole Anthony,Terrence Ross,Admiral Schofield,Wendell Carter Jr.,,,,Ignas Brazdeikis,,
16882,2022_20220216_HOU,16/02/2022,HOU,0.0,False,Dennis Schroder,Eric Gordon,KJ Martin,Jae'Sean Tate,,,Jalen Green,David Nwaba,,,,Garrison Mathews,,,
16883,2022_20220216_PHO,16/02/2022,PHO,1.0,True,Aaron Holiday,Devin Booker,Mikal Bridges,Cameron Johnson,Deandre Ayton,Chris Paul,,Torrey Craig,Jae Crowder,JaVale McGee,Elfrid Payton,,,,
16884,2022_20220217_WAS,17/02/2022,WAS,0.0,True,Ish Smith,Kentavious Caldwell-Pope,Corey Kispert,Kyle Kuzma,Thomas Bryant,Raul Neto,,Deni Avdija,Rui Hachimura,Daniel Gafford,,,,Anthony Gill,
16885,2022_20220217_BRK,17/02/2022,BRK,1.0,False,David Duke Jr.,Seth Curry,Bruce Brown,Day'Ron Sharpe,LaMarcus Aldridge,Jevon Carter,Patty Mills,Kessler Edwards,,Andre Drummond,,Cam Thomas,,,Blake Griffin
16886,2022_20220217_MIA,17/02/2022,MIA,0.0,True,Kyle Lowry,Duncan Robinson,Jimmy Butler,P.J. Tucker,Bam Adebayo,Gabe Vincent,,Haywood Highsmith,,Omer Yurtseven,,,Max Strus,,
16887,2022_20220217_CHO,17/02/2022,CHO,1.0,False,LaMelo Ball,Terry Rozier,Kelly Oubre Jr.,Miles Bridges,P.J. Washington,,James Bouknight,,JT Thor,Montrezl Harrell,,,,,Mason Plumlee
16888,2022_20220217_HOU,17/02/2022,HOU,0.0,False,Dennis Schroder,Garrison Mathews,KJ Martin,Jae'Sean Tate,Christian Wood,,Jalen Green,David Nwaba,,Bruno Fernando,,Josh Christopher,,,
16889,2022_20220217_LAC,17/02/2022,LAC,1.0,True,,Reggie Jackson,Terance Mann,Marcus Morris,Isaiah Hartenstein,,Amir Coffey,Rodney Hood,Nicolas Batum,Ivica Zubac,,Luke Kennard,,Robert Covington,
16890,2022_20220217_PHI,17/02/2022,PHI,0.0,True,Tyrese Maxey,Furkan Korkmaz,Danny Green,Tobias Harris,Joel Embiid,,Matisse Thybulle,,Georges Niang,Paul Millsap,,Shake Milton,,,
16891,2022_20220217_MIL,17/02/2022,MIL,1.0,False,Jrue Holiday,Wesley Matthews,Khris Middleton,Giannis Antetokounmpo,Bobby Portis,Lindell Wigginton,,Jordan Nwora,Sandro Mamukelashvili,Serge Ibaka,,,Thanasis Antetokounmpo,,
16892,2022_20220217_DAL,17/02/2022,DAL,0.0,True,Luka Doncic,Jalen Brunson,,Dorian Finney-Smith,Dwight Powell,Spencer Dinwiddie,Josh Green,,Maxi Kleber,,,Sterling Brown,,Davis Bertans,
16893,2022_20220217_NOP,17/02/2022,NOP,1.0,False,CJ McCollum,Tony Snell,Brandon Ingram,Herbert Jones,Jonas Valanciunas,Devonte' Graham,Garrett Temple,,Gary Clark,Jaxson Hayes,,,,,
16894,2022_20220224_BOS,24/02/2022,BOS,0.0,True,Marcus Smart,Derrick White,Jayson Tatum,Grant Williams,Al Horford,Payton Pritchard,Brodric Thomas,Jaylen Brown,,Robert Williams,,,Aaron Nesmith,,Daniel Theis
16895,2022_20220224_BRK,24/02/2022,BRK,1.0,False,David Duke Jr.,Seth Curry,Bruce Brown,James Johnson,Andre Drummond,,Cam Thomas,Kessler Edwards,Day'Ron Sharpe,LaMarcus Aldridge,,Patty Mills,,,Nic Claxton
16896,2022_20220224_ATL,24/02/2022,ATL,0.0,False,Trae Young,Bogdan Bogdanovic,Kevin Huerter,Danilo Gallinari,Clint Capela,Lou Williams,Delon Wright,De'Andre Hunter,,Onyeka Okongwu,,,Kevin Knox,,
16897,2022_20220224_CHI,24/02/2022,CHI,1.0,True,Coby White,Zach LaVine,Javonte Green,DeMar DeRozan,Nikola Vucevic,,Ayo Dosunmu,Troy Brown Jr.,Derrick Jones Jr.,,,,,Tristan Thompson,
16898,2022_20220224_CLE,24/02/2022,CLE,0.0,False,Rajon Rondo,,Lauri Markkanen,Evan Mobley,Jarrett Allen,Brandon Goodwin,,Isaac Okoro,Dean Wade,Kevin Love,,,Cedi Osman,Lamar Stevens,
16899,2022_20220224_DET,24/02/2022,DET,1.0,True,Killian Hayes,Cade Cunningham,Saddiq Bey,Jerami Grant,Kelly Olynyk,Cory Joseph,Hamidou Diallo,,Marvin Bagley III,Isaiah Stewart,,Rodney McGruder,,,
16900,2022_20220224_MEM,24/02/2022,MEM,0.0,False,Ja Morant,Desmond Bane,Ziaire Williams,Jaren Jackson Jr.,Steven Adams,Tyus Jones,De'Anthony Melton,,Brandon Clarke,,,John Konchar,,Kyle Anderson,
16901,2022_20220224_MIN,24/02/2022,MIN,1.0,True,D'Angelo Russell,Anthony Edwards,,Jarred Vanderbilt,Karl-Anthony Towns,Patrick Beverley,Malik Beasley,,Taurean Prince,Naz Reid,Jordan McLaughlin,,,Jaden McDaniels,
16902,2022_20220224_PHO,24/02/2022,PHO,0.0,True,Aaron Holiday,Devin Booker,Mikal Bridges,Cameron Johnson,Deandre Ayton,,Landry Shamet,Torrey Craig,Jae Crowder,JaVale McGee,,,,Ish Wainright,
16903,2022_20220224_OKC,24/02/2022,OKC,1.0,False,Shai Gilgeous-Alexander,Aaron Wiggins,Josh Giddey,Darius Bazley,Derrick Favors,Tre Mann,Vit Krejci,,Isaiah Roby,Olivier Sarr,Theo Maledon,Lindy Waters III,,Aleksej Pokusevski,
16904,2022_20220224_GSW,24/02/2022,GSW,0.0,True,Stephen Curry,Klay Thompson,Jonathan Kuminga,Otto Porter Jr.,Kevon Looney,,Jordan Poole,Andrew Wiggins,,Nemanja Bjelica,,Damion Lee,Juan Toscano-Anderson,,
16905,2022_20220224_POR,24/02/2022,POR,1.0,False,Brandon Williams,Anfernee Simons,Greg Brown III,Justise Winslow,Drew Eubanks,,Josh Hart,Trendon Watford,,,,Keon Johnson,CJ Elleby,,
16906,2022_20220224_DEN,24/02/2022,DEN,0.0,True,Monte Morris,Will Barton,,Aaron Gordon,Nikola Jokic,Facundo Campazzo,Austin Rivers,,Jeff Green,,,Bryn Forbes,,JaMychal Green,
16907,2022_20220224_SAC,24/02/2022,SAC,1.0,False,De'Aaron Fox,Justin Holiday,Maurice Harkless,Domantas Sabonis,Damian Jones,Davion Mitchell,Donte DiVincenzo,Josh Jackson,Harrison Barnes,,,Jeremy Lamb,,Trey Lyles,
16908,2022_20220225_TOR,25/02/2022,TOR,0.0,False,Fred VanVleet,Gary Trent Jr.,Chris Boucher,Scottie Barnes,Precious Achiuwa,Dalano Banton,,Yuta Watanabe,Pascal Siakam,Khem Birch,Malachi Flynn,,Svi Mykhailiuk,Thaddeus Young,
16909,2022_20220225_CHO,25/02/2022,CHO,1.0,True,LaMelo Ball,Terry Rozier,Kelly Oubre Jr.,Miles Bridges,Mason Plumlee,,,Cody Martin,JT Thor,P.J. Washington,,,,,Montrezl Harrell
16910,2022_20220225_OKC,25/02/2022,OKC,0.0,True,Shai Gilgeous-Alexander,Aaron Wiggins,,Darius Bazley,Olivier Sarr,Tre Mann,Lindy Waters III,,Isaiah Roby,,Theo Maledon,Vit Krejci,,Aleksej Pokusevski,
16911,2022_20220225_IND,25/02/2022,IND,1.0,False,Tyrese Haliburton,Buddy Hield,Oshae Brissett,Jalen Smith,Isaiah Jackson,Malcolm Brogdon,,,Terry Taylor,Goga Bitadze,Lance Stephenson,,,,
16912,2022_20220225_LAC,25/02/2022,LAC,0.0,True,,Luke Kennard,Terance Mann,Marcus Morris,Isaiah Hartenstein,,Reggie Jackson,,Robert Covington,Ivica Zubac,,Amir Coffey,,Nicolas Batum,
16913,2022_20220225_LAL,25/02/2022,LAL,1.0,False,Russell Westbrook,Austin Reaves,Trevor Ariza,Carmelo Anthony,LeBron James,,Talen Horton-Tucker,,Stanley Johnson,Dwight Howard,,Malik Monk,,,
16914,2022_20220225_PHI,25/02/2022,PHI,0.0,True,James Harden,Matisse Thybulle,Danny Green,Tobias Harris,Joel Embiid,Tyrese Maxey,Furkan Korkmaz,,Georges Niang,Paul Millsap,,Shake Milton,,,Willie Cauley-Stein
16915,2022_20220225_MIN,25/02/2022,MIN,1.0,False,D'Angelo Russell,Anthony Edwards,Jake Layman,Taurean Prince,Karl-Anthony Towns,Patrick Beverley,Jaylen Nowell,,Jaden McDaniels,Naz Reid,Jordan McLaughlin,Josh Okogie,,Jarred Vanderbilt,
